SynsetID	SynsetWords	RelationType	TargetSynsetID
32796	کاروان‌سرا	Related-to	13360
32797	کاروان‌سرا|سرا	Related-to	10718
32797	کاروان‌سرا|سرا	Hypernym	12761
32797	کاروان‌سرا|سرا	Hypernym	25772
32798	مسافرخانه|مهمان‌پذير|مهمانکده|مهمان‌خانه|ميهمان‌خانه|ميهمان‌کده|ميهمان‌پذير	Hypernym	11003
32798	مسافرخانه|مهمان‌پذير|مهمانکده|مهمان‌خانه|ميهمان‌خانه|ميهمان‌کده|ميهمان‌پذير	Related-to	51271
32799	آبپاش	Hypernym	12892
32800	آسياب بادي|آسياي بادي|بادآس	Hypernym	12829
32800	آسياب بادي|آسياي بادي|بادآس	Related-to	12113
32800	آسياب بادي|آسياي بادي|بادآس	Part meronym	32771
32801	آسياب آبي|آسياي آبي	Hypernym	12829
32801	آسياب آبي|آسياي آبي	Related-to	13294
32801	آسياب آبي|آسياي آبي	Related-to	41934
32802	بلز	Related-to	13349
32802	بلز	Hypernym	32815
32802	بلز	Is-Instrument-of	40695
32803	چراغ‌ساز	Hypernym	20329
32803	چراغ‌ساز	Related-to	32661
32805	عمونوروز|بابانوروز	Hypernym	13110
32805	عمونوروز|بابانوروز	Hypernym	13075
32805	عمونوروز|بابانوروز	Related-to	26416
32806	نور چراغ	Hypernym	12409
32806	نور چراغ	Related-to	32661
32806	نور چراغ	Related-to	11017
32807	چراغ مهتابي|لامپ مهتابي|مهتابي|لامپ فلورسنت|فلورسنت	Hypernym	11017
32807	چراغ مهتابي|لامپ مهتابي|مهتابي|لامپ فلورسنت|فلورسنت	Substance meronym	34511
32807	چراغ مهتابي|لامپ مهتابي|مهتابي|لامپ فلورسنت|فلورسنت	Hyponym	41593
32807	چراغ مهتابي|لامپ مهتابي|مهتابي|لامپ فلورسنت|فلورسنت	Related-to	48738
32808	آهکي|آهکين	Related-to	41772
32809	آوازي	Related-to	1026
32809	آوازي	Related-to	13985
32810	زوم کردن|بزرگ‌نمايي کردن|آگرانديسمان کردن	Hypernym	7574
32810	زوم کردن|بزرگ‌نمايي کردن|آگرانديسمان کردن	Related-to	37946
32810	زوم کردن|بزرگ‌نمايي کردن|آگرانديسمان کردن	Related-to	38228
32811	محتاطانه|احتياط‌آميز|دست‌به‌عصا	Related-to	36022
32812	سراي سالمندان|خانۀ سالمندان|آسايشگاه سالمندان	Hypernym	12813
32812	سراي سالمندان|خانۀ سالمندان|آسايشگاه سالمندان	Related-to	12038
32813	بزرگوار|شريف|شرافتمند|باشرف|بزرگ‌منش|بلندطبع|کريم النفس|کريم‌نهاد|کي‌منش|کريم‌طبع|شريف‌النفس|آقامنش|کوچک‌نواز|باشرافت	Related-to	573
32813	بزرگوار|شريف|شرافتمند|باشرف|بزرگ‌منش|بلندطبع|کريم النفس|کريم‌نهاد|کي‌منش|کريم‌طبع|شريف‌النفس|آقامنش|کوچک‌نواز|باشرافت	Related-to	25976
32813	بزرگوار|شريف|شرافتمند|باشرف|بزرگ‌منش|بلندطبع|کريم النفس|کريم‌نهاد|کي‌منش|کريم‌طبع|شريف‌النفس|آقامنش|کوچک‌نواز|باشرافت	Related-to	1714
32813	بزرگوار|شريف|شرافتمند|باشرف|بزرگ‌منش|بلندطبع|کريم النفس|کريم‌نهاد|کي‌منش|کريم‌طبع|شريف‌النفس|آقامنش|کوچک‌نواز|باشرافت	Antonym	751
32815	زيلوفون|زايلوفون|اکسيلوفون	Hypernym	11076
32815	زيلوفون|زايلوفون|اکسيلوفون	Hyponym	32802
32815	زيلوفون|زايلوفون|اکسيلوفون	Related-to	21511
32815	زيلوفون|زايلوفون|اکسيلوفون	Is-Instrument-of	40696
32815	زيلوفون|زايلوفون|اکسيلوفون	Related-to	49728
32815	زيلوفون|زايلوفون|اکسيلوفون	Related-to	49729
32816	بسترسازي کردن	Hypernym	19793
32817	وقف|وقف‌کردن	Hypernym	22149
32817	وقف|وقف‌کردن	Related-to	19882
32817	وقف|وقف‌کردن	Related-to	16255
32818	سازمان اوقاف و امور خيريه|سازمان اوقاف|اوقاف	Hypernym	11726
32818	سازمان اوقاف و امور خيريه|سازمان اوقاف|اوقاف	Related-to	2244
32818	سازمان اوقاف و امور خيريه|سازمان اوقاف|اوقاف	Related-to	45659
32819	بسيج کردن|بسيجيدن	Hypernym	7606
32820	واسطه‌گري|دلالي	Hypernym	10567
32820	واسطه‌گري|دلالي	Related-to	10718
32820	واسطه‌گري|دلالي	Hyponym	32867
32820	واسطه‌گري|دلالي	Related-to	44479
32820	واسطه‌گري|دلالي	Hyponym	47831
32820	واسطه‌گري|دلالي	Hyponym	49250
32822	بازار|بازار قديمي|بازار سنتي|بازار سرپوشيده|سوق	Hypernym	10274
32822	بازار|بازار قديمي|بازار سنتي|بازار سرپوشيده|سوق	Related-to	12808
32822	بازار|بازار قديمي|بازار سنتي|بازار سرپوشيده|سوق	Instance hyponym	32327
32822	بازار|بازار قديمي|بازار سنتي|بازار سرپوشيده|سوق	Part meronym	32834
32822	بازار|بازار قديمي|بازار سنتي|بازار سرپوشيده|سوق	Part meronym	19316
32822	بازار|بازار قديمي|بازار سنتي|بازار سرپوشيده|سوق	Part holonym	32943
32822	بازار|بازار قديمي|بازار سنتي|بازار سرپوشيده|سوق	Related-to	38733
32822	بازار|بازار قديمي|بازار سنتي|بازار سرپوشيده|سوق	Part holonym	42711
32824	ماما|ماغ|مومو	Hypernym	13148
32824	ماما|ماغ|مومو	Related-to	14110
32825	بلغور کردن	Hypernym	8297
32825	بلغور کردن	Related-to	12982
32826	ماما کردن|ماغ کشيدن|مو کشيدن	Agent	14110
32826	ماما کردن|ماغ کشيدن|مو کشيدن	Hypernym	9227
32827	بيگاري|کار رايگان|کار اجباري|خرحمالي|خرکاري|حمالي	Hypernym	25765
32827	بيگاري|کار رايگان|کار اجباري|خرحمالي|خرکاري|حمالي	Related-to	512
32827	بيگاري|کار رايگان|کار اجباري|خرحمالي|خرکاري|حمالي	Related-to	48656
32828	بمب‌گذاري کردن|بمب گذاشتن	Hypernym	9409
32829	بنايي کردن	Hypernym	7780
32829	بنايي کردن	Related-to	32933
32829	بنايي کردن	Related-to	33513
32829	بنايي کردن	Related-to	35983
32830	بند انداختن	Hypernym	8929
32830	بند انداختن	Related-to	47989
32831	تابش الکترومغناطيسي|موج الکترومغناطيسي|انرژي الکترومغناطيسي	Hyponym	32795
32831	تابش الکترومغناطيسي|موج الکترومغناطيسي|انرژي الکترومغناطيسي	Hypernym	12109
32831	تابش الکترومغناطيسي|موج الکترومغناطيسي|انرژي الکترومغناطيسي	Part meronym	13915
32831	تابش الکترومغناطيسي|موج الکترومغناطيسي|انرژي الکترومغناطيسي	Related-to	42234
32831	تابش الکترومغناطيسي|موج الکترومغناطيسي|انرژي الکترومغناطيسي	Related-to	46976
32831	تابش الکترومغناطيسي|موج الکترومغناطيسي|انرژي الکترومغناطيسي	Related-to	46977
32831	تابش الکترومغناطيسي|موج الکترومغناطيسي|انرژي الکترومغناطيسي	Has-Potential defining feature	50771
32832	آکروباسي کردن	Hypernym	9215
32832	آکروباسي کردن	Hyponym	48291
32833	موج بلند	Hypernym	32795
32833	موج بلند	Related-to	32837
32833	موج بلند	Related-to	34598
32834	تيمچه	Part holonym	32822
32834	تيمچه	Part meronym	26973
32834	تيمچه	Hypernym	12761
32835	موج کوتاه	Hypernym	32795
32835	موج کوتاه	Related-to	32837
32836	شوميز	Hypernym	11108
32837	مخابرات|ارتباط از دور|مهندسي مخابرات	Related-to	32833
32837	مخابرات|ارتباط از دور|مهندسي مخابرات	Related-to	32835
32837	مخابرات|ارتباط از دور|مهندسي مخابرات	Hypernym	13052
32837	مخابرات|ارتباط از دور|مهندسي مخابرات	Related-to	38441
32837	مخابرات|ارتباط از دور|مهندسي مخابرات	Related-to	41240
32837	مخابرات|ارتباط از دور|مهندسي مخابرات	Is-Domain-of	43767
32837	مخابرات|ارتباط از دور|مهندسي مخابرات	Related-to	43792
32837	مخابرات|ارتباط از دور|مهندسي مخابرات	Related-to	43798
32837	مخابرات|ارتباط از دور|مهندسي مخابرات	Is-Domain-of	43800
32837	مخابرات|ارتباط از دور|مهندسي مخابرات	Related-to	43802
32837	مخابرات|ارتباط از دور|مهندسي مخابرات	Related-to	43808
32838	چوب موازنه	Hypernym	10990
32838	چوب موازنه	Related-to	868
32838	چوب موازنه	Related-to	27656
32839	کوزه	Hypernym	11076
32839	کوزه	Is-Instrument-of	40701
32840	طبلا	Hypernym	11076
32840	طبلا	Related-to	14833
32840	طبلا	Is-Instrument-of	40550
32841	درامز|درام	Hypernym	11076
32841	درامز|درام	Part meronym	16640
32841	درامز|درام	Part meronym	21525
32841	درامز|درام	Is-Instrument-of	40704
32841	درامز|درام	Hyponym	49731
32841	درامز|درام	Hyponym	49732
32842	بازاري	Hypernym	13075
32842	بازاري	Related-to	10718
32842	بازاري	Hyponym	38732
32842	بازاري	Hyponym	41877
32842	بازاري	Hyponym	41946
32843	بادسواري|بادموج‌سواري|بادباني‌راني	Hypernym	28934
32843	بادسواري|بادموج‌سواري|بادباني‌راني	Related-to	23216
32844	تيتراژ|عنوان‌بندي	Hypernym	11442
32844	تيتراژ|عنوان‌بندي	Part holonym	13094
32844	تيتراژ|عنوان‌بندي	Part holonym	13501
32844	تيتراژ|عنوان‌بندي	Part holonym	27673
32845	موج‌سواري رودخانه	Hypernym	23216
32846	عنوان‌بندي	Hypernym	14353
32847	رودگردي|رفتينگ	Hypernym	10533
32847	رودگردي|رفتينگ	Related-to	32849
32848	فرغون|فرغن|تک‌چرخ	Hypernym	32852
32848	فرغون|فرغن|تک‌چرخ	Related-to	12556
32849	طبيعت‌گردي|بوم‌گردشگري|اکوتوريسم|بوم‌گردي	Hypernym	22341
32849	طبيعت‌گردي|بوم‌گردشگري|اکوتوريسم|بوم‌گردي	Related-to	32847
32849	طبيعت‌گردي|بوم‌گردشگري|اکوتوريسم|بوم‌گردي	Related-to	40198
32849	طبيعت‌گردي|بوم‌گردشگري|اکوتوريسم|بوم‌گردي	Hyponym	43506
32849	طبيعت‌گردي|بوم‌گردشگري|اکوتوريسم|بوم‌گردي	Related-to	45526
32850	الا فيتزجرالد	Instance hypernym	14984
32850	الا فيتزجرالد	Related-to	13412
32850	الا فيتزجرالد	Related-to	13984
32851	فرانسيس اسکات کي فيتزجرالد|اف. اسکات فيتزجرالد	Instance hypernym	12071
32851	فرانسيس اسکات کي فيتزجرالد|اف. اسکات فيتزجرالد	Related-to	22718
32851	فرانسيس اسکات کي فيتزجرالد|اف. اسکات فيتزجرالد	Related-to	13984
32852	چرخ‌دستي|گاري دستي|چهارچرخه بارکشي|چهارچرخه	Hypernym	11156
32852	چرخ‌دستي|گاري دستي|چهارچرخه بارکشي|چهارچرخه	Hyponym	32848
32852	چرخ‌دستي|گاري دستي|چهارچرخه بارکشي|چهارچرخه	Related-to	16204
32852	چرخ‌دستي|گاري دستي|چهارچرخه بارکشي|چهارچرخه	Hyponym	42680
32853	ميز تلويزيون	Hypernym	12881
32853	ميز تلويزيون	Related-to	14462
32854	ميز عسلي|عسلي|ميز قهوه‌خوري|ميز چاي‌خوري	Hypernym	12881
32854	ميز عسلي|عسلي|ميز قهوه‌خوري|ميز چاي‌خوري	Related-to	16920
32854	ميز عسلي|عسلي|ميز قهوه‌خوري|ميز چاي‌خوري	Related-to	32880
32855	ساعت آفتابي|شاخص آفتاب|ساعت ظلي|ساعت شمسيه	Hypernym	12824
32855	ساعت آفتابي|شاخص آفتاب|ساعت ظلي|ساعت شمسيه	Related-to	12617
32855	ساعت آفتابي|شاخص آفتاب|ساعت ظلي|ساعت شمسيه	Related-to	14662
32856	مبارزه خشونت‌پرهيز|مبارزه بي‌خشونت|عدم خشونت|مقاومت بدون خشونت|کنش بدون خشونت	Hypernym	20346
32856	مبارزه خشونت‌پرهيز|مبارزه بي‌خشونت|عدم خشونت|مقاومت بدون خشونت|کنش بدون خشونت	Related-to	23051
32856	مبارزه خشونت‌پرهيز|مبارزه بي‌خشونت|عدم خشونت|مقاومت بدون خشونت|کنش بدون خشونت	Related-to	32866
32856	مبارزه خشونت‌پرهيز|مبارزه بي‌خشونت|عدم خشونت|مقاومت بدون خشونت|کنش بدون خشونت	Hyponym	32881
32856	مبارزه خشونت‌پرهيز|مبارزه بي‌خشونت|عدم خشونت|مقاومت بدون خشونت|کنش بدون خشونت	Related-to	32883
32856	مبارزه خشونت‌پرهيز|مبارزه بي‌خشونت|عدم خشونت|مقاومت بدون خشونت|کنش بدون خشونت	Related-to	32887
32856	مبارزه خشونت‌پرهيز|مبارزه بي‌خشونت|عدم خشونت|مقاومت بدون خشونت|کنش بدون خشونت	Related-to	32901
32857	عقربۀ ساعت‌شمار|ساعت‌شمار	Hypernym	15003
32857	عقربۀ ساعت‌شمار|ساعت‌شمار	Part holonym	10898
32857	عقربۀ ساعت‌شمار|ساعت‌شمار	Related-to	12666
32858	ثانيه‌شمار|عقربۀ ثانيه‌شمار	Hypernym	15003
32858	ثانيه‌شمار|عقربۀ ثانيه‌شمار	Part holonym	10898
32858	ثانيه‌شمار|عقربۀ ثانيه‌شمار	Related-to	12669
32858	ثانيه‌شمار|عقربۀ ثانيه‌شمار	Related-to	2470
32859	توريسم پزشکي|گردشگري پزشکي|توريسم درماني	Hypernym	22341
32859	توريسم پزشکي|گردشگري پزشکي|توريسم درماني	Related-to	13093
32860	گل ساعتي|پيچ ساعتي|گل ساعت	Hypernym	29108
32860	گل ساعتي|پيچ ساعتي|گل ساعت	Related-to	11105
32860	گل ساعتي|پيچ ساعتي|گل ساعت	Related-to	13497
32861	گردشگري مجازي|توريسم مجازي	Hypernym	22341
32861	گردشگري مجازي|توريسم مجازي	Related-to	2087
32862	عقربۀ مغناطيسي	Hypernym	11030
32862	عقربۀ مغناطيسي	Part holonym	23504
32863	نافرماني مدني	Related-to	32866
32863	نافرماني مدني	Related-to	32883
32863	نافرماني مدني	Hyponym	32887
32863	نافرماني مدني	Related-to	32888
32863	نافرماني مدني	Hypernym	51343
32864	گردشگري فضايي|توريسم فضايي	Hypernym	22341
32864	گردشگري فضايي|توريسم فضايي	Related-to	32869
32866	ماهاتما گاندي|مهانداس کارامچاند گاندي|گاندي	Instance hypernym	26411
32866	ماهاتما گاندي|مهانداس کارامچاند گاندي|گاندي	Related-to	2113
32866	ماهاتما گاندي|مهانداس کارامچاند گاندي|گاندي	Related-to	32856
32866	ماهاتما گاندي|مهانداس کارامچاند گاندي|گاندي	Related-to	32863
32866	ماهاتما گاندي|مهانداس کارامچاند گاندي|گاندي	Related-to	17797
32866	ماهاتما گاندي|مهانداس کارامچاند گاندي|گاندي	Related-to	25334
32866	ماهاتما گاندي|مهانداس کارامچاند گاندي|گاندي	Related-to	32881
32867	دلال‌بازي|بورس‌بازي|دلالي	Hypernym	32820
32867	دلال‌بازي|بورس‌بازي|دلالي	Related-to	9109
32869	فضانوردي|فضاپيمايي|سفر فضايي|کيهان‌نوردي	Related-to	32714
32869	فضانوردي|فضاپيمايي|سفر فضايي|کيهان‌نوردي	Hypernym	12763
32869	فضانوردي|فضاپيمايي|سفر فضايي|کيهان‌نوردي	Related-to	32864
32869	فضانوردي|فضاپيمايي|سفر فضايي|کيهان‌نوردي	Related-to	41975
32869	فضانوردي|فضاپيمايي|سفر فضايي|کيهان‌نوردي	Related-to	41985
32869	فضانوردي|فضاپيمايي|سفر فضايي|کيهان‌نوردي	Related-to	41989
32869	فضانوردي|فضاپيمايي|سفر فضايي|کيهان‌نوردي	Is-Domain-of	41979
32870	مصاحبه	Hypernym	11515
32870	مصاحبه	Related-to	22887
32870	مصاحبه	Related-to	26338
32870	مصاحبه	Hypernym	11493
32871	مصاحبه‌شونده	Hypernym	16795
32871	مصاحبه‌شونده	Is-Agent-of	9798
32871	مصاحبه‌شونده	Related-to	22887
32872	بچه‌بازي|آزار جنسي کودکان|غلام‌بارگي	Hypernym	26798
32872	بچه‌بازي|آزار جنسي کودکان|غلام‌بارگي	Hypernym	10592
32872	بچه‌بازي|آزار جنسي کودکان|غلام‌بارگي	Hypernym	28877
32872	بچه‌بازي|آزار جنسي کودکان|غلام‌بارگي	Hypernym	38563
32872	بچه‌بازي|آزار جنسي کودکان|غلام‌بارگي	Related-to	13349
32873	به اغما رفتن|به کما رفتن	Hypernym	31443
32874	بچه‌بازي	Hypernym	12803
32874	بچه‌بازي	Related-to	15414
32875	فوليکول مو	Part holonym	26802
32875	فوليکول مو	Part meronym	34588
32875	فوليکول مو	Hypernym	50003
32876	چرخ دستي|چرخ خياطي دستي	Hypernym	27296
32876	چرخ دستي|چرخ خياطي دستي	Related-to	400
32877	بچه‌بازي	Hypernym	12803
32877	بچه‌بازي	Related-to	15452
32878	پينت‌بال|بازي رنگ‌اندازي	Hypernym	12889
32878	پينت‌بال|بازي رنگ‌اندازي	Related-to	322
32879	اينديرا گاندي|اينديرا پريادارشيني گاندي	Related-to	25334
32879	اينديرا گاندي|اينديرا پريادارشيني گاندي	Instance hypernym	11974
32879	اينديرا گاندي|اينديرا پريادارشيني گاندي	Related-to	2113
32879	اينديرا گاندي|اينديرا پريادارشيني گاندي	Related-to	32899
32880	جلومبلي|ميز جلومبلي	Hypernym	12881
32880	جلومبلي|ميز جلومبلي	Related-to	32854
32881	ساتياگراها	Related-to	32866
32881	ساتياگراها	Hypernym	32856
32881	ساتياگراها	Related-to	14833
32881	ساتياگراها	Hyponym	32888
32882	کايت‌سواري	Hypernym	15173
32882	کايت‌سواري	Related-to	32715
32883	ايستادگي مدني|مقاومت مدني|جنبش مقاومت مدني|جنبش ايستادگي مدني	Hypernym	10664
32883	ايستادگي مدني|مقاومت مدني|جنبش مقاومت مدني|جنبش ايستادگي مدني	Related-to	32856
32883	ايستادگي مدني|مقاومت مدني|جنبش مقاومت مدني|جنبش ايستادگي مدني	Related-to	32863
32884	باک|باک بنزين	Hypernym	11123
32884	باک|باک بنزين	Related-to	12574
32884	باک|باک بنزين	Is-Patient-of	49364
32885	امضا شدن|به امضا رسيدن|پاراف شدن|تنفيذ شدن|از دم قلم گذشتن	Related-to	38218
32886	بيابان‌زايي|بياباني‌شدن	Hypernym	12234
32886	بيابان‌زايي|بياباني‌شدن	Related-to	12509
32887	مبارزه منفي	Hypernym	32863
32887	مبارزه منفي	Related-to	32856
32888	رژه نمک|ساتياگراهاي نمک	Hypernym	32881
32888	رژه نمک|ساتياگراهاي نمک	Related-to	32863
32889	به انحصار درآمدن|انحصاري شدن	Hypernym	9491
32889	به انحصار درآمدن|انحصاري شدن	Is-Caused-by	42581
32890	ننو	Hypernym	10856
32890	ننو	Related-to	9505
32890	ننو	Part holonym	21227
32891	به اهتزاز درآوردن|به اهتزاز آوردن	Hypernym	9508
32892	رگلاتور	Hypernym	10046
32892	رگلاتور	Part holonym	10996
32893	هندوئيسم|هندوگرايي|آيين هندو	Hypernym	13034
32893	هندوئيسم|هندوگرايي|آيين هندو	Related-to	14833
32893	هندوئيسم|هندوگرايي|آيين هندو	Related-to	137
32893	هندوئيسم|هندوگرايي|آيين هندو	Related-to	11082
32893	هندوئيسم|هندوگرايي|آيين هندو	Related-to	44413
32893	هندوئيسم|هندوگرايي|آيين هندو	Is-Domain-of	46214
32893	هندوئيسم|هندوگرايي|آيين هندو	Related-to	47280
32893	هندوئيسم|هندوگرايي|آيين هندو	Related-to	47282
32893	هندوئيسم|هندوگرايي|آيين هندو	Related-to	49772
32893	هندوئيسم|هندوگرايي|آيين هندو	Is-Domain-of	50077
32893	هندوئيسم|هندوگرايي|آيين هندو	Is-Domain-of	50097
32893	هندوئيسم|هندوگرايي|آيين هندو	Is-Domain-of	50098
32895	هندزفري|آزاددست	Hypernym	32898
32895	هندزفري|آزاددست	Related-to	10370
32895	هندزفري|آزاددست	Related-to	8990
32896	به اهتزاز درآمدن|به اهتزاز آمدن|در اهتزاز آمدن|در اهتزاز درآمدن	Hypernym	9346
32897	کنگره ملي هند|حزب کنگره	Instance hypernym	13241
32897	کنگره ملي هند|حزب کنگره	Related-to	14833
32897	کنگره ملي هند|حزب کنگره	Related-to	2035
32897	کنگره ملي هند|حزب کنگره	Related-to	32899
32898	مبدل|تبديلگر|تبديل‌کننده	Hypernym	10945
32898	مبدل|تبديلگر|تبديل‌کننده	Hyponym	32895
32898	مبدل|تبديلگر|تبديل‌کننده	Related-to	12094
32898	مبدل|تبديلگر|تبديل‌کننده	Hyponym	34547
32899	جواهر لعل نهرو	Instance hypernym	13333
32899	جواهر لعل نهرو	Related-to	2113
32899	جواهر لعل نهرو	Related-to	32879
32899	جواهر لعل نهرو	Related-to	32897
32901	آهيمسا|بي‌آزاري	Related-to	14833
32901	آهيمسا|بي‌آزاري	Hypernym	13035
32901	آهيمسا|بي‌آزاري	Hypernym	31217
32901	آهيمسا|بي‌آزاري	Related-to	32856
32902	خط اخم	Hypernym	12361
32902	خط اخم	Related-to	32229
32902	خط اخم	Related-to	7874
32903	بيابان‌زدايي	Hypernym	29162
32903	بيابان‌زدايي	Hypernym	29096
32903	بيابان‌زدايي	Related-to	19853
32904	خط خنده|چين‌وچروک پامرغي|چين‌وچروک پنجه‌کلاغي	Hypernym	12361
32904	خط خنده|چين‌وچروک پامرغي|چين‌وچروک پنجه‌کلاغي	Related-to	8480
32905	بابسلد|سورتمه‌سري	Hypernym	32908
32906	متشخص|محترم|باشخصيت|شخيص|قابل‌احترام	Related-to	25976
32906	متشخص|محترم|باشخصيت|شخيص|قابل‌احترام	Related-to	824
32906	متشخص|محترم|باشخصيت|شخيص|قابل‌احترام	Related-to	12006
32906	متشخص|محترم|باشخصيت|شخيص|قابل‌احترام	Related-to	11989
32906	متشخص|محترم|باشخصيت|شخيص|قابل‌احترام	Antonym	33439
32906	متشخص|محترم|باشخصيت|شخيص|قابل‌احترام	Related-to	33161
32907	بهتر|نيکوتر|احسن|به|نکوتر|برتر|اولي|افضل|اصلح	Related-to	27203
32907	بهتر|نيکوتر|احسن|به|نکوتر|برتر|اولي|افضل|اصلح	Related-to	46653
32907	بهتر|نيکوتر|احسن|به|نکوتر|برتر|اولي|افضل|اصلح	Related-to	2175
32908	سورتمه‌سواري|سورتمه‌راني	Hyponym	32905
32908	سورتمه‌سواري|سورتمه‌راني	Hypernym	19925
32908	سورتمه‌سواري|سورتمه‌راني	Hypernym	32788
32908	سورتمه‌سواري|سورتمه‌راني	Related-to	32910
32908	سورتمه‌سواري|سورتمه‌راني	Related-to	32949
32908	سورتمه‌سواري|سورتمه‌راني	Related-to	45223
32909	زاويۀ حاده|زاويۀ تند|زاويۀ تندگوشه	Hypernym	12353
32909	زاويۀ حاده|زاويۀ تند|زاويۀ تندگوشه	Related-to	29238
32909	زاويۀ حاده|زاويۀ تند|زاويۀ تندگوشه	Related-to	27705
32909	زاويۀ حاده|زاويۀ تند|زاويۀ تندگوشه	Domain	25323
32909	زاويۀ حاده|زاويۀ تند|زاويۀ تندگوشه	Related-to	48071
32910	اسکلتون	Hypernym	32788
32910	اسکلتون	Related-to	32908
32911	زاويۀ منفرجه|زاويۀ باز	Hypernym	12353
32911	زاويۀ منفرجه|زاويۀ باز	Related-to	27705
32911	زاويۀ منفرجه|زاويۀ باز	Domain	25323
32911	زاويۀ منفرجه|زاويۀ باز	Related-to	48073
32912	ارفاقي	Related-to	15620
32913	ازلي|بي‌آغاز	Related-to	78
32914	بيدارباش	Hypernym	11600
32914	بيدارباش	Related-to	25879
32914	بيدارباش	Hypernym	11503
32915	استوايي	Related-to	20
32915	استوايي	Related-to	51393
32916	استپي	Related-to	20067
32917	بيداري|انتباه	Related-to	32918
32917	بيداري|انتباه	Antonym	12695
32917	بيداري|انتباه	Hypernym	12428
32917	بيداري|انتباه	Antonym	12427
32917	بيداري|انتباه	Hyponym	20878
32918	شب‌زنده‌دار|شب‌بيدار|اخترشمار	Related-to	32917
32918	شب‌زنده‌دار|شب‌بيدار|اخترشمار	Hypernym	32926
32919	استکباري	Related-to	15438
32919	استکباري	Related-to	10371
32920	اسفنجي	Related-to	181
32920	اسفنجي	Related-to	34942
32921	اسليمي	Related-to	13602
32921	اسليمي	Related-to	12335
32922	ورزشي|اسپرت	Related-to	34743
32922	ورزشي|اسپرت	Related-to	42694
32922	ورزشي|اسپرت	Related-to	30041
32923	اشتقاقي	Related-to	25387
32923	اشتقاقي	Related-to	14868
32923	اشتقاقي	Antonym	32924
32923	اشتقاقي	Related-to	46272
32924	تصريفي	Antonym	32923
32924	تصريفي	Related-to	14868
32925	تک‌روي|فردگرايي	Hypernym	19849
32925	تک‌روي|فردگرايي	Related-to	21880
32925	تک‌روي|فردگرايي	Related-to	22844
32925	تک‌روي|فردگرايي	Related-to	19176
32925	تک‌روي|فردگرايي	Related-to	39637
32925	تک‌روي|فردگرايي	Related-to	39880
32925	تک‌روي|فردگرايي	Related-to	48535
32925	تک‌روي|فردگرايي	Related-to	48536
32925	تک‌روي|فردگرايي	Antonym	50076
32926	فردگرا|تک‌رو	Hyponym	32918
32926	فردگرا|تک‌رو	Hypernym	13075
32926	فردگرا|تک‌رو	Related-to	1859
32926	فردگرا|تک‌رو	Related-to	39880
32927	حجره	Hypernym	12857
32927	حجره	Part holonym	12761
32927	حجره	Related-to	19873
32929	به تسخير درآمدن|به تصرف درآمدن|تسخير شدن|تصرف شدن|به تصاحب درآمدن|تصاحب شدن|مسخر شدن|فتح شدن|مسخر گشتن	Hypernym	15600
32930	مشاع	Domain	10212
32930	مشاع	Related-to	12161
32930	مشاع	Antonym	32932
32931	اشراقي	Related-to	23539
32931	اشراقي	Related-to	31191
32931	اشراقي	Related-to	25507
32932	مفروز	Related-to	12161
32932	مفروز	Domain	10212
32932	مفروز	Antonym	32930
32933	ماله کشيدن|ماله‌کشي کردن	Hypernym	8274
32933	ماله کشيدن|ماله‌کشي کردن	Related-to	32829
32934	سال مالي|دورۀ مالي	Hypernym	12653
32934	سال مالي|دورۀ مالي	Domain	13865
32935	تعميرشدني|قابل‌تعمير|درست‌بشو|درست‌شدني|تعميري|تعمير‌کردني	Related-to	32968
32935	تعميرشدني|قابل‌تعمير|درست‌بشو|درست‌شدني|تعميري|تعمير‌کردني	Related-to	32970
32936	اظهارنامۀ مالياتي|اظهارنامه	Hypernym	11445
32936	اظهارنامۀ مالياتي|اظهارنامه	Related-to	9018
32937	به تصوير درآمدن|به نمايش آمدن|به نمايش درآمدن	Hypernym	19499
32937	به تصوير درآمدن|به نمايش آمدن|به نمايش درآمدن	Hyponym	45562
32938	حفاظ مالياتي|حمايت مالياتي|سرپوش مالياتي	Hypernym	12806
32938	حفاظ مالياتي|حمايت مالياتي|سرپوش مالياتي	Related-to	2079
32938	حفاظ مالياتي|حمايت مالياتي|سرپوش مالياتي	Related-to	10711
32939	ني‌لبک	Hypernym	14209
32939	ني‌لبک	Related-to	24457
32939	ني‌لبک	Is-Instrument-of	40313
32940	شمس‌العماره	Instance hypernym	12761
32940	شمس‌العماره	Part holonym	32374
32941	فارنهايت	Hypernym	12266
32941	فارنهايت	Related-to	14913
32942	آنتي‌هيستامين	Hypernym	12827
32942	آنتي‌هيستامين	Related-to	22247
32943	حجره|دکان	Hypernym	12857
32943	حجره|دکان	Hypernym	12866
32943	حجره|دکان	Part meronym	32822
32943	حجره|دکان	Related-to	44740
32944	دزد دريايي|دريازن|ملوان آزاد	Hypernym	15995
32944	دزد دريايي|دريازن|ملوان آزاد	Related-to	16409
32944	دزد دريايي|دريازن|ملوان آزاد	Related-to	43284
32945	تب کردن|تب داشتن|تب گرفتن|نوبه کردن	Hypernym	9987
32945	تب کردن|تب داشتن|تب گرفتن|نوبه کردن	Related-to	20985
32945	تب کردن|تب داشتن|تب گرفتن|نوبه کردن	Related-to	26545
32946	وقف	Hypernym	19882
32946	وقف	Hyponym	33000
32946	وقف	Hyponym	44928
